,url,domain,class
7160,mqjvmmcckkbwgihlbwm.com,mqjvmmcckkbwgihlbwm,dga
7161,xanwlapiuvxrnsnimv.com,xanwlapiuvxrnsnimv,dga
7162,interceptionprecompiled.info,interceptionprecompiled,legit
7163,clerktogovernors.co.uk,clerktogovernors,legit
7164,csmofrotzrce.com,csmofrotzrce,legit
7165,sarwar1.no-ip.biz,no-ip,legit
7166,pcpeds.com,pcpeds,legit
7167,smtp.gmail.com,gmail,legit
7168,yiqrrkriwexgsism.ru,yiqrrkriwexgsism,dga
7169,totalwrap.co.cc,totalwrap,legit
7170,1463472478.website-usb.us,website-usb,legit
7171,cancun.com.mx,cancun,legit
7172,xvmzegestulhtvqz.ru,xvmzegestulhtvqz,dga
7173,bgdh.coom.in,coom,legit
7174,wmmg301sn3peors4bvu1ic9vgi.com,wmmg301sn3peors4bvu1ic9vgi,dga
7175,orion-networks.net,orion-networks,legit
7176,anchorfunds.com.au,anchorfunds,legit
7177,priestiset.net,priestiset,legit
7178,qzhuduc.co.cc,qzhuduc,legit
7179,sphmwjrwlfl.com,sphmwjrwlfl,dga
7180,mjg.f3322.org,f3322,legit
7181,kologokrutumelo.su,kologokrutumelo,legit
7182,msupdat.twilightparadox.com,twilightparadox,legit
7183,ols.systemofadown.com,systemofadown,legit
7184,snoknwlgcwgaafbtqkt.com,snoknwlgcwgaafbtqkt,dga
7185,www.searchover.net,searchover,legit
7186,mode.ahnjung.com,ahnjung,legit
7187,totalkeen.co.cc,totalkeen,legit
7188,kichdmsnet.no-ip.biz,no-ip,legit
7189,nanospency.duckdns.org,duckdns,legit
7190,qfdnbcyt.biz,qfdnbcyt,dga
7191,khodrokar.ce.ms,khodrokar,legit
7192,dlfr.toptuto.com,toptuto,legit
7193,otcdj.net,otcdj,legit
7194,gentlechildbirth.co.uk,gentlechildbirth,legit
7195,eportfolio.ccpullman.ca,ccpullman,legit
7196,statdomains.co.cc,statdomains,legit
7197,download.microsoft.com,microsoft,legit
7198,pages.ebay.com,ebay,legit
7199,oeneqxfxvmnnnsnlttt.com,oeneqxfxvmnnnsnlttt,dga
7200,9207969d825a1cf2888da62ee95e5588a728a1066e5220634f.0.0.f3.method.in,method,legit
7201,st.bubbledock.com,bubbledock,legit
7202,vampkeys.ru,vampkeys,legit
7203,stratum2.wemineltc.com,wemineltc,legit
7204,www.naver.com,naver,legit
7205,freeonlinedatingtips.net,freeonlinedatingtips,legit
7206,abu-saleh.myq-see.com,myq-see,legit
7207,mail.plasmarat.pw,plasmarat,legit
7208,alskerd.co.cc,alskerd,legit
7209,ford2cars.com,ford2cars,legit
7210,www.jimcole.be,jimcole,legit
7211,clnnfgvk.com,clnnfgvk,dga
7212,www.uploadvillage.com,uploadvillage,legit
7213,avatarondvd.ce.ms,avatarondvd,legit
7214,cvipers.zapto.org,zapto,legit
7215,yodsgqf.pl,yodsgqf,legit
7216,wziepumlxbzfrhljxqsp.com,wziepumlxbzfrhljxqsp,dga
7217,1r64.no-ip.biz,no-ip,legit
7218,jacobhutchens.com,jacobhutchens,legit
7219,install.getrecordpage.com,getrecordpage,legit
7220,tmtyrkin.cz.cc,tmtyrkin,legit
7221,oolny.ru,oolny,legit
7222,labelchips.in,labelchips,legit
7223,www.martvarauto.ee,martvarauto,legit
7224,pydehenena.com,pydehenena,legit
7225,glickz.in,glickz,legit
7226,euspqcxqqyg.com,euspqcxqqyg,dga
7227,sadropped.com,sadropped,legit
7228,addon-49595.com,addon-49595,dga
7229,dd.ka3ek.com,ka3ek,legit
7230,qrlslrrmttxosurs.org,qrlslrrmttxosurs,dga
7231,vaccjqntn.com,vaccjqntn,dga
7232,newworlddisordervideo.com,newworlddisordervideo,legit
7233,rediffmail.com,rediffmail,legit
7234,solarnv.co.be,solarnv,legit
7235,terkercod.co.cc,terkercod,legit
7236,harpy.thesecrettemplates.net,thesecrettemplates,legit
7237,download.com,download,legit
7238,ivfqnkjkxjtwqh.com,ivfqnkjkxjtwqh,dga
7239,myhostingservices.co.uk,myhostingservices,legit
7240,champ123.no-ip.org,no-ip,legit
7241,kuetvxnntsk.com,kuetvxnntsk,dga
7242,bocr.cz,bocr,legit
7243,krviprhrymwnkddomby.com,krviprhrymwnkddomby,dga
7244,ladygangbang.com,ladygangbang,legit
7245,high-cranberry.aelita.fr,aelita,legit
7246,instantloadflash.in,instantloadflash,legit
7247,getpersgd09.com,getpersgd09,legit
7248,2zeroexe.no-ip.org,no-ip,legit
7249,searchwin.org,searchwin,legit
7250,qikodutef.com,qikodutef,legit
7251,jtnafzcnuyiqrrkriw.ru,jtnafzcnuyiqrrkriw,dga
7252,ubbgsglo.org,ubbgsglo,dga
7253,bigblueonline.com,bigblueonline,legit
7254,wildmail.com,wildmail,legit
7255,www.arendatexniki.ru,arendatexniki,legit
7256,r9ps.suras-ip.com,suras-ip,legit
7257,dvyfuaopltfxjzsp.ru,dvyfuaopltfxjzsp,dga
7258,korearussia.co.com.au,korearussia,legit
7259,linerique.com,linerique,legit
7260,updatelovers.voip01.com,voip01,legit
7261,wucucudizo.com,wucucudizo,dga
7262,counter.yadro.ru,yadro,legit
7263,1462584496.net-testhdd.us,net-testhdd,legit
7264,ftp.bcisystems.com,bcisystems,legit
7265,wycecikodovi.com,wycecikodovi,legit
7266,5dctest123.no-ip.biz,no-ip,legit
7267,an3w.com,an3w,legit
7268,suxqirmjndi.com,suxqirmjndi,dga
7269,wirelessmortgages.in,wirelessmortgages,legit
7270,www.behance.net,behance,legit
7271,oksibernd.in,oksibernd,legit
7272,sagizunilyqos.com,sagizunilyqos,legit
7273,l.cheapcouponalert.com,cheapcouponalert,legit
7274,coolsam.no-ip.biz,no-ip,legit
7275,shadow-ghost.no-ip.org,no-ip,legit
7276,searchapproval.org,searchapproval,legit
7277,cd02b550f884ab9a.aalter.woonplaatsen.be,woonplaatsen,legit
7278,4ghost182.no-ip.biz,no-ip,legit
7279,dc-hairdesign.com,dc-hairdesign,legit
7280,www.aroverd.com,aroverd,legit
7281,nizozoni.cu.cc,nizozoni,legit
7282,paza1.no-ip.biz,no-ip,legit
7283,track.v2.sslsecure3.com,sslsecure3,legit
7284,earthlink.com,earthlink,legit
7285,xzxz.ns02.biz,ns02,legit
7286,klu7chzv.info,klu7chzv,dga
7287,iaujunx.org,iaujunx,dga
7288,lynnehm.ru,lynnehm,legit
7289,nodgd.su,nodgd,legit
7290,hexxadexa.no-ip.info,no-ip,legit
7291,phatcutie.com,phatcutie,legit
7292,uymail.com,uymail,legit
7293,excite.fr,excite,legit
7294,download.exe10.com,exe10,legit
7295,flashreview.co.cc,flashreview,legit
7296,nody360.no-ip.info,no-ip,legit
7297,www.secondofferdelivery.com,secondofferdelivery,legit
7298,cainternetservices.com,cainternetservices,legit
7299,www.idyllicdownload.com,idyllicdownload,legit
7300,clickbore.org,clickbore,legit
7301,darkboot.no-ip.info,no-ip,legit
7302,qurybojalyfa.com,qurybojalyfa,legit
7303,3xtrem13008.no-ip.org,no-ip,legit
7304,reoxeoxire.com,reoxeoxire,dga
7305,gefesosexwithjimmy.org,gefesosexwithjimmy,legit
7306,myfofeviqilo.com,myfofeviqilo,legit
7307,5fvckthesyst3m.no-ip.org,no-ip,legit
7308,xsso.csmbc.org,csmbc,legit
7309,1462778603.httpsea.com,httpsea,dga
7310,4thiswillbegendam.no-ip.biz,no-ip,legit
7311,eluter.be,eluter,legit
7312,oluddrbaeb.com,oluddrbaeb,dga
7313,unitylistbased.org,unitylistbased,legit
7314,ihimedexo.pl,ihimedexo,legit
7315,espace-hotelier.com,espace-hotelier,legit
7316,mezibehab.com,mezibehab,legit
7317,muufbjgbbgsuyjqs.com,muufbjgbbgsuyjqs,dga
7318,successchamp.com,successchamp,legit
7319,xflat.no-ip.biz,no-ip,legit
7320,change2day.com.au,change2day,legit
7321,offnamerty.ru,offnamerty,legit
7322,vkhharepb.ru,vkhharepb,legit
7323,wsjapwfphnhriq.com,wsjapwfphnhriq,dga
7324,ujmjuhmjwx.com,ujmjuhmjwx,dga
7325,uranio3.no-ip.biz,no-ip,legit
7326,holybutter.lflinkup.org,lflinkup,legit
7327,otckffhqff.com,otckffhqff,dga
7328,IN.COM,IN,legit
7329,1urmyslave.no-ip.biz,no-ip,legit
7330,drishtionline.ca,drishtionline,legit
7331,njkln.nl.ai,njkln,legit
7332,cms-resto.fr,cms-resto,legit
7333,vadyrokufubu.com,vadyrokufubu,dga
7334,piypifplqu.pl,piypifplqu,dga
7335,rficbpuypfy.com,rficbpuypfy,dga
7336,clickclever.org,clickclever,legit
7337,itinstall.in,itinstall,legit
7338,ajax.googleapis.com,googleapis,legit
7339,fv5.no-ip.info,no-ip,legit
7340,wannafucky.eu,wannafucky,legit
7341,meulpg.dominiotemporario.com,dominiotemporario,legit
7342,awbuoujsnakrgzlstjva.com,awbuoujsnakrgzlstjva,dga
7343,clnp.us,clnp,legit
7344,ellagal.com,ellagal,legit
7345,goghe.ro,goghe,legit
7346,KHNAAKOBEOJOEPACJAOKJECOMHEBNKGEPNCIFDBNKGDAMJFDNMFGOPGJOCHMPFI.PAJMCEMGIOFIPBJOCBNKGCAILCFLOKJODGNBHLADKDGFAOJHDGNFHOAGKODGNOG.GAOJIDBNIGAAIJNEHP.ns1.msffncsi.com,msffncsi,dga
7347,kuvufemawygu.com,kuvufemawygu,dga
7348,sozodikuqulec.com,sozodikuqulec,legit
7349,ubuntu666box.no-ip.org,no-ip,legit
7350,www.pw3.in,pw3,legit
7351,ayacj.ru,ayacj,legit
7352,sgprinting.ca,sgprinting,legit
7353,updatecdrom.info,updatecdrom,legit
7354,geekmind.no-ip.org,no-ip,legit
7355,1463112699.httpcome.net,httpcome,legit
7356,vyxutoxotynif.com,vyxutoxotynif,dga
7357,uol.com.br,uol,legit
7358,6noseqwa.no-ip.info,no-ip,legit
7359,liveclub.in,liveclub,legit
7360,hyttaepnsmremvoamtzxvoydu.info,hyttaepnsmremvoamtzxvoydu,dga
7361,huimka.ru,huimka,legit
7362,posufejez.com,posufejez,dga
7363,form.cao.go.jp,cao,legit
7364,police9.vidranker.com,vidranker,legit
7365,b.liteflames.com,liteflames,legit
7366,puerh.xegony.org,xegony,legit
7367,www.agemiel.com,agemiel,legit
7368,a1l.no-ip.biz,no-ip,legit
7369,wklnueamwvkv.eu,wklnueamwvkv,dga
7370,wakytopani.com,wakytopani,legit
7371,qbsqnpyyooh.com,qbsqnpyyooh,dga
7372,freemonitoringservers.com,freemonitoringservers,legit
7373,www.owwit.com,owwit,legit
7374,db0032d1.linkbucks.com,linkbucks,legit
7375,starttheparty12.com,starttheparty12,legit
7376,msctrlcenter.ddns.net,ddns,legit
7377,xmeplogvybzr.com,xmeplogvybzr,dga
7378,softscoreinc.com,softscoreinc,legit
7379,2thiswillbegendam.no-ip.biz,no-ip,legit
7380,warungjambu.com,warungjambu,legit
7381,fathom85.duckdns.org,duckdns,legit
7382,kqthqjbjwcumqtdmx.com,kqthqjbjwcumqtdmx,dga
7383,0xlongue.dyndns.biz,dyndns,legit
7384,radicalshad.cx.cc,radicalshad,legit
7385,uragekyca.de,uragekyca,legit
7386,amedy.com,amedy,legit
7387,wfoil.su,wfoil,legit
7388,digpro.se,digpro,legit
7389,axelero.hu,axelero,legit
7390,zoipmnwr.net,zoipmnwr,dga
7391,tomatocart.com.br,tomatocart,legit
7392,bkokfinthgsk.com,bkokfinthgsk,legit
7393,paff.li,paff,legit
7394,dopexvideo20.ru,dopexvideo20,legit
7395,searchbegan.org,searchbegan,legit
7396,n3utrino.biz,n3utrino,legit
7397,poicmauom.com,poicmauom,legit
7398,hackforums.no-ip.org,no-ip,legit
7399,www.fastsunpany.com,fastsunpany,legit
7400,teacher.com,teacher,legit
7401,pdsbrands.com,pdsbrands,legit
7402,gixihylite.com,gixihylite,legit
7403,badpoi.com,badpoi,legit
7404,lachwichedz.no-ip.org,no-ip,legit
7405,taeha.com,taeha,legit
7406,certificates.intel.com,intel,legit
7407,bshadesale.no-ip.info,no-ip,legit
7408,2sn0.no-ip.biz,no-ip,legit
7409,euro-police.in,euro-police,legit
7410,4gp.tw,4gp,legit
7411,mix.tefgame.com,tefgame,legit
7412,hinnenwiese.de,hinnenwiese,legit
7413,erotikod.de,erotikod,legit
7414,theftexperiencedone.info,theftexperiencedone,legit
7415,d1cfk8e4o0c4u2.cloudfront.net,cloudfront,legit
7416,dcemi.ibuhww.tk,ibuhww,legit
7417,rtwjnclshiml.com,rtwjnclshiml,dga
7418,xvtg.intelbackupsrv.su,intelbackupsrv,legit
7419,dexojovahazyla.com,dexojovahazyla,legit
7420,webhelpturntab1e.ru,webhelpturntab1e,legit
7421,rooted.hackedbox.net,hackedbox,legit
7422,ugotkey.com,ugotkey,legit
7423,lodak3026.no-ip.biz,no-ip,legit
7424,netomega.blackhack.pro,blackhack,legit
7425,lovelove.realtvpools.com,realtvpools,legit
7426,usaalwayswar.com,usaalwayswar,legit
7427,static.magno44.com,magno44,legit
7428,www.clerktogovernors.co.uk,clerktogovernors,legit
7429,fqpkdh.net,fqpkdh,legit
7430,ttrefovic.com,ttrefovic,legit
7431,dabuvusato.com,dabuvusato,legit
7432,ads.filoukoukou.com,filoukoukou,dga
7433,workstationsp.com.br,workstationsp,legit
7434,avsmelgvnitlfbp.com,avsmelgvnitlfbp,dga
7435,balilegal.ce.ms,balilegal,legit
7436,cloud.kuaibo.com,kuaibo,legit
7437,watch-fp.org,watch-fp,legit
7438,wytmywbh.cz.cc,wytmywbh,legit
7439,cudidrw.co.cc,cudidrw,legit
7440,kqyjyu.biz,kqyjyu,legit
7441,standardchbank.servehttp.com,servehttp,legit
7442,99okujsrkhqxe3769k9orpx.grupostreaming.com,grupostreaming,legit
7443,1461818896.httpdump.net,httpdump,legit
7444,221407e00538.skata.net,skata,legit
7445,1hackattak.no-ip.info,no-ip,legit
7446,dnsupdate3.net,dnsupdate3,legit
7447,romasxphoto10.us,romasxphoto10,legit
7448,www.iktus.fr,iktus,legit
7449,oceania.pool.ntp.org,ntp,legit
7450,abacava.net,abacava,legit
7451,google.ae,google,legit
7452,shieldcult.co.cc,shieldcult,legit
7453,rdjdykfceprrqihpcm.ru,rdjdykfceprrqihpcm,dga
7454,flashirc.sytes.net,sytes,legit
7455,minkosoft.in,minkosoft,legit
7456,4ihackedyou.no-ip.biz,no-ip,legit
7457,leadingshield.co.cc,leadingshield,legit
7458,kuttimams.biz,kuttimams,legit
7459,fyxinolydima.com,fyxinolydima,legit
7460,hdfhgdf.nl.ai,hdfhgdf,dga
7461,netsync.net,netsync,legit
7462,wcxrnp.biz,wcxrnp,legit
7463,google.at,google,legit
7464,2gmu.kolabatory.com,kolabatory,legit
7465,statis.kuaibo.com,kuaibo,legit
7466,bordernation.in,bordernation,legit
7467,restpro.com,restpro,legit
7468,seal.websecurity.norton.com,norton,legit
7469,kiwicr.com,kiwicr,legit
7470,collegesurvey.zapto.org ,zapto,legit
7471,dl.babylon.com,babylon,legit
7472,top-sh0p.in,top-sh0p,legit
7473,211007e00531.weirden.com,weirden,legit
7474,start.no,start,legit
7475,loopervax.biz,loopervax,legit
7476,rjordulltl.com,rjordulltl,legit
7477,calixphoto27.info,calixphoto27,legit
7478,msninfo.no-ip.biz,no-ip,legit
7479,nl.gigabit.perfect-privacy.com,perfect-privacy,legit
7480,somethingnice.hc0.me,hc0,legit
7481,mvpclnwqqfngrsa.com,mvpclnwqqfngrsa,dga
7482,bdcartel.com,bdcartel,legit
7483,sonic.dyndns-ip.com,dyndns-ip,legit
7484,crynigermike.com,crynigermike,legit
7485,qqtxsbps.com,qqtxsbps,dga
7486,applestoreupdate.sytes.net,sytes,legit
7487,matorsale.com,matorsale,legit
7488,frees03host.co.cc,frees03host,legit
7489,zukoho3.no-ip.biz,no-ip,legit
7490,xibumesaf.com,xibumesaf,legit
7491,cv.pointto.us,pointto,legit
7492,h3entljqqy8o10e86mu10h9qwo.net,h3entljqqy8o10e86mu10h9qwo,dga
7493,www.1582106.com,1582106,dga
7494,megarinzler.duckdns.org,duckdns,legit
7495,fdafad.osa.pl,osa,legit
7496,pze44ea.GAMEWOLFS.COM,GAMEWOLFS,legit
7497,centrum.cz,centrum,legit
7498,whois.tcinet.ru,tcinet,legit
7499,pollypeaceful.com,pollypeaceful,legit
7500,basepolifeds.com,basepolifeds,legit
7501,www.alloplayer.com,alloplayer,legit
7502,perfectdns.co.cc,perfectdns,legit
7503,stupid.com,stupid,legit
7504,alltrendshopblog.com,alltrendshopblog,legit
7505,awrzhika.com,awrzhika,legit
7506,survey-winner.net,survey-winner,legit
7507,www.newtechinfos.com,newtechinfos,legit
7508,gilbertblab.in,gilbertblab,legit
7509,kpumpjxxsd.com,kpumpjxxsd,dga
7510,gabtempest.com,gabtempest,legit
7511,danydany.zapto.org,zapto,legit
7512,tamilnadug.com,tamilnadug,legit
7513,murambus.net,murambus,legit
7514,4sn0.no-ip.biz,no-ip,legit
7515,093007e0041d.weirden.com,weirden,legit
7516,bigcherrybox.com,bigcherrybox,legit
7517,portg.be,portg,legit
7518,simbaock.no-ip.biz,no-ip,legit
7519,thecinnamonroom.co.nz,thecinnamonroom,legit
7520,web-technology.in,web-technology,legit
7521,open-812759.com,open-812759,dga
7522,kane247.zapto.org,zapto,legit
7523,wtnyjmviftbe.com,wtnyjmviftbe,dga
7524,l.trackbreakingnews.com,trackbreakingnews,legit
7525,aarushenterprises.com,aarushenterprises,legit
7526,zisixexaboci.com,zisixexaboci,legit
7527,www.dawargroup.net,dawargroup,legit
7528,www.ilivid.com,ilivid,legit
7529,hornystuff.no-ip.org,no-ip,legit
7530,umyratdfvmdrlpm.com,umyratdfvmdrlpm,dga
7531,irc.freenode.org,freenode,legit
7532,lhsrajthcwjfswjn.com,lhsrajthcwjfswjn,dga
7533,jsntwyjcv.com,jsntwyjcv,dga
7534,ww1.filefire.org,filefire,legit
7535,qfyvidapmbay.com,qfyvidapmbay,legit
7536,nigaloo.com,nigaloo,legit
7537,blather.org,blather,legit
7538,04bb718dfefca5e0.5becquet.fr.fo,04bb718dfefca5e0.5becquet,dga
7539,liymo.com,liymo,legit
7540,lewinckybest40.in,lewinckybest40,legit
7541,m2art.no-ip.biz,no-ip,legit
7542,searchapple.org,searchapple,legit
7543,www.dalmocashmere.it,dalmocashmere,legit
7544,api.ultimagno.com,ultimagno,legit
7545,1swittswitt.no-ip.org,no-ip,legit
7546,zagohitapuzog.com,zagohitapuzog,legit
7547,ehjjczagc.tv,ehjjczagc,dga
7548,fironka.com,fironka,legit
7549,betadate.co.cc,betadate,legit
7550,csc3-2010-crl.verisign.com,verisign,legit
7551,6canadaip.no-ip.info,no-ip,legit
7552,searchbeginning.org,searchbeginning,legit
7553,ilovenanocore.chickenkiller.com,chickenkiller,legit
7554,ush.nerashti.net,nerashti,legit
7555,zrkdvzjhse.com,zrkdvzjhse,dga
7556,vokostan.cz.cc,vokostan,legit
7557,1462778666.httpsea.com,httpsea,dga
7558,attqfideqdholwyafo.com,attqfideqdholwyafo,dga
7559,milenovic-gradnja.com,milenovic-gradnja,legit
7560,plicplouc.no-ip.org,no-ip,legit
7561,launchersclamp.biz,launchersclamp,legit
7562,cdn1.downloadaxel.com,downloadaxel,legit
7563,securityusaonline.com,securityusaonline,legit
7564,FFKOOHOBADKOENLBHEGAJMNIIEAAGLOGECMNCJIEAAELMGDCKNAJMEDEFAPLHHO.CEOMJFFJAOLEHMCBOIJAFLAAMEHKCAOHJNEFALLBHGCKNOIEEJPNKIGNBCNJIPD.FPKKCGJBOMEIJDPOEK.ns1.msffncsi.com,msffncsi,dga
7565,aipintado.net,aipintado,legit
7566,nccn.net,nccn,legit
7567,unihlomp.com,unihlomp,legit
7568,isuperopt.info,isuperopt,legit
7569,cloesouts.gv.vg,cloesouts,legit
7570,dubacobimude.com,dubacobimude,legit
7571,clicksyracuse.org,clicksyracuse,legit
7572,beiritfecbi.kz,beiritfecbi,legit
7573,secondreporters.com,secondreporters,legit
7574,raleighva.com,raleighva,legit
7575,cocineon.in,cocineon,legit
7576,gBot.chickenkiller.com,chickenkiller,legit
7577,GFBPJIOBLJBHCNOJHEGAJMNIIEAAGLOGECMNCJIEAAELMGDCKNAJMEDEFAPLHHO.CEOMJFFJAOLEHMCBOIJAFLAAMEHKCAOHJNEFALLBHGCKNOIEEJPNKIGNBCNJIPD.FPKKCGJBOMEIJDPOEK.ns1.msffncsi.com,msffncsi,dga
7578,mlkooo.no-ip.biz,no-ip,legit
7579,twjrdtwpvirgumfhtkzpizkzukditg.ru,twjrdtwpvirgumfhtkzpizkzukditg,dga
7580,aikiecaopi.com,aikiecaopi,legit
7581,svspex801.com,svspex801,dga
7582,dosejys.info,dosejys,legit
7583,mattiussiecologia.com,mattiussiecologia,legit
7584,rarezoom.co.cc,rarezoom,legit
7585,hmgutkmjfnccuratlh.com,hmgutkmjfnccuratlh,dga
7586,yhjclfjvnicm.pw,yhjclfjvnicm,dga
7587,www.dalpro.no,dalpro,legit
7588,hxonndqxnnvai.com,hxonndqxnnvai,dga
7589,ergohold.co.cc,ergohold,legit
7590,qnodrvocb.com,qnodrvocb,legit
7591,igoenjooluspcljm.com,igoenjooluspcljm,dga
7592,dotspiders.com,dotspiders,legit
7593,schyspaceler.no-ip.biz,no-ip,legit
7594,aopltfxjzsppylfhau.ru,aopltfxjzsppylfhau,dga
7595,caed9e4c291c538e.pc-shieldonline.com,pc-shieldonline,legit
7596,6ihackedyou.no-ip.biz,no-ip,legit
7597,jocemufeb.com,jocemufeb,legit
7598,hdfhdg.3-a.net,3-a,legit
7599,logs.clientstaticserv.com,clientstaticserv,legit
7600,lovemydress.pl,lovemydress,legit
7601,mapucolors.cx.cc,mapucolors,legit
7602,laserhairremovalaustintx.net,laserhairremovalaustintx,legit
7603,kyqvrrut.co.cc,kyqvrrut,dga
7604,razeblade.no-ip.org,no-ip,legit
7605,vitaproe.vv.cc,vitaproe,legit
7606,fivulaxavys.com,fivulaxavys,dga
7607,songman1.no-ip.biz,no-ip,legit
7608,133007e00430.weirden.com,weirden,legit
7609,api.v2.sslsecure10.com,sslsecure10,legit
7610,basedjude.com,basedjude,legit
7611,images.driverfinderpro.com,driverfinderpro,legit
7612,api.domaiq.com,domaiq,legit
7613,trantes.in,trantes,legit
7614,nuepdkau.com,nuepdkau,legit
7615,4chocolat.no-ip.biz,no-ip,legit
7616,refgw.ru,refgw,legit
7617,secure2.buynowbestcodec.com,buynowbestcodec,legit
7618,yyskjkwrlh.com,yyskjkwrlh,dga
7619,tuddhpqmbadaaht.com,tuddhpqmbadaaht,legit
7620,zrhugrf.co.cc,zrhugrf,legit
7621,001207e00503.weirden.com,weirden,legit
7622,godpeople.com,godpeople,legit
7623,catalogedpdf.org,catalogedpdf,legit
7624,robert.ooo.al,ooo,legit
7625,pcgwlaw.ce.ms,pcgwlaw,legit
7626,wayzatagaden.com,wayzatagaden,legit
7627,support.webbels.info,webbels,legit
7628,essaven.com,essaven,legit
7629,kiziwaqej.com,kiziwaqej,dga
7630,sgomerjoidi.fr,sgomerjoidi,legit
7631,holdaslas.so,holdaslas,legit
7632,digiput.net,digiput,legit
7633,ilksevgim.com,ilksevgim,legit
7634,sfkdhjnsfjg.ru,sfkdhjnsfjg,dga
7635,nxajmdgrdjd.pw,nxajmdgrdjd,dga
7636,sxlvuu.ru,sxlvuu,legit
7637,crl.comodoca.com,comodoca,legit
7638,nvrzuperw.co.cc,nvrzuperw,legit
7639,bykyxotiracym.com,bykyxotiracym,legit
7640,police20.rugbid.com,rugbid,legit
7641,v7.meibu.com,meibu,legit
7642,1venezuelas.no-ip.org,no-ip,legit
7643,rolex12.serverthuis.nl,serverthuis,legit
7644,searchanswer.org,searchanswer,legit
7645,weqyhev.info,weqyhev,dga
7646,delnames.com,delnames,legit
7647,expozme.com,expozme,legit
7648,gm.com,gm,legit
7649,maxrapsis2013.zapto.org,zapto,legit
7650,wcltcbwk.com,wcltcbwk,dga
7651,sp-installer.conduit-data.com,conduit-data,legit
7652,proxy.ge.tt,proxy,legit
7653,www.thepalacegroup.com,thepalacegroup,legit
7654,jdelqaxsdqmdd.com,jdelqaxsdqmdd,dga
7655,hebypudukotih.com,hebypudukotih,legit
7656,gecoprkcl.com,gecoprkcl,legit
7657,glyko.organiquebeauty.com,organiquebeauty,legit
7658,simejyz.info,simejyz,legit
7659,maccidge.in,maccidge,legit
7660,bunxomdqokknkkllvkr.com,bunxomdqokknkkllvkr,dga
7661,reportandwin.com,reportandwin,legit
7662,cbwhmudtoqvg.info,cbwhmudtoqvg,dga
7663,satoricalories.com,satoricalories,legit
7664,fusipemura.com,fusipemura,legit
7665,bledisloeenergy.com.au,bledisloeenergy,legit
7666,phjedhhgoqfyivii.com,phjedhhgoqfyivii,dga
7667,bullethood.com,bullethood,legit
7668,gyricehagupy.com,gyricehagupy,legit
7669,ottyzpfnet.org,ottyzpfnet,dga
7670,rolex6.serverthuis.nl,serverthuis,legit
7671,rfngjynkypsphqfmkh.com,rfngjynkypsphqfmkh,dga
7672,netlog.com,netlog,legit
7673,sitepage.co.cc,sitepage,legit
7674,xlongue.dyndns.biz,dyndns,legit
7675,www.icq.com,icq,legit
7676,christybarry.com,christybarry,legit
7677,corvette-craft.com,corvette-craft,legit
7678,clickbatonrouge.org,clickbatonrouge,legit
7679,tools.bongacams.com,bongacams,legit
7680,anonghost0.no-ip.biz,no-ip,legit
7681,lilymmn.pl,lilymmn,legit
7682,searchbattle.org,searchbattle,legit
7683,groupesorepco.com,groupesorepco,legit
7684,freenet.de,freenet,legit
7685,lomamo.com,lomamo,legit
7686,uiaszdf4jkhbsdlkau.su,uiaszdf4jkhbsdlkau,dga
7687,blogspot.com,blogspot,legit
7688,4dbenelux.be,4dbenelux,legit
7689,zetapins.org,zetapins,legit
7690,4u.pw,4u,legit
7691,www.powerpackdl.com,powerpackdl,legit
7692,ohnubbhwjtzihdka.ru,ohnubbhwjtzihdka,dga
7693,lxxliiatsy.com,lxxliiatsy,legit
7694,lxnpm.us,lxnpm,legit
7695,fromfirsttolast.no-ip.biz,no-ip,legit
7696,hunantiankun.com,hunantiankun,legit
7697,djjaxvor.net,djjaxvor,dga
7698,eachprotection.co.cc,eachprotection,legit
